SMILES,C_log_index,DFT C NMR,ML C NMR,exp_result,DFT H NMR,H_log_index,ML H NMR,name,regio,predicted_y
n1ccc2c(c1Cl)cc[nH]2,8,103.3861,101.96,1,6.568,13,7.22,comp320,0.0,1
n1ccc2c(c1Cl)cc[nH]2,9,121.8932,127.41,0,6.7653,14,7.56,comp320,17.0064,0
c1nc(c2c(c1)cc[nH]2)OC,1,135.8322,135.45,0,7.5329,12,7.99,comp322,21.9193,0
c1nc(c2c(c1)cc[nH]2)OC,6,108.9366,109.57,0,6.8778,13,7.26,comp322,13.5744,0
c1nc(c2c(c1)cc[nH]2)OC,7,102.43,102.89,1,6.2739,14,6.65,comp322,0.0,1
c1nc(c2c(c1)cc[nH]2)OC,8,122.7392,126.16,0,6.794,15,7.32,comp322,18.9527,0
c1c(cc2c(n1)cc[nH]2)Cl,1,142.2707,141.57,0,8.2002,11,8.12,comp315,27.7287,0
c1c(cc2c(n1)cc[nH]2)Cl,3,114.8185,119.89,0,7.167999999999999,12,7.68,comp315,27.131999999999998,0
c1c(cc2c(n1)cc[nH]2)Cl,7,105.97,102.89,1,6.5996,13,7.17,comp315,0.0,1
c1c(cc2c(n1)cc[nH]2)Cl,8,124.9122,131.0,0,6.968,14,7.79,comp315,18.7268,0
n1ccc2c(c1Cl)cc([nH]2)C,2,139.1311,140.54,0,7.7396,12,8.17,comp318,20.3114,0
n1ccc2c(c1Cl)cc([nH]2)C,3,102.5017,105.32,0,6.6542,13,7.13,comp318,18.2754,0
n1ccc2c(c1Cl)cc([nH]2)C,8,100.9964,100.15,1,6.2444,14,7.03,comp318,0.0,1
c1c(ncc(n1)N)C1CCOCC1,1,142.7451,141.95,0,7.7678,14,7.52,comp290,33.2742,0
c1c(ncc(n1)N)C1CCOCC1,4,126.6096,129.53,1,7.602,15,8.1,comp290,0.0,1
n1cccc(c1N)O[C@H](C)c1cc(ccc1n1nccn1)F,2,143.8934,141.8,0,7.5046,23,7.83,comp258,28.1138,0
n1cccc(c1N)O[C@H](C)c1cc(ccc1n1nccn1)F,3,112.3206,115.36,1,6.0876,24,6.88,comp258,0.0,1
n1cccc(c1N)O[C@H](C)c1cc(ccc1n1nccn1)F,4,128.5624,125.29,0,6.5573,25,7.1,comp258,25.486,0
n1cccc(c1N)O[C@H](C)c1cc(ccc1n1nccn1)F,12,115.2484,113.54,0,7.7032,32,7.55,comp258,29.0227,0
n1cccc(c1N)O[C@H](C)c1cc(ccc1n1nccn1)F,14,114.2573,114.29,0,6.8514,33,7.14,comp258,27.5268,0
n1cccc(c1N)O[C@H](C)c1cc(ccc1n1nccn1)F,15,125.9688,123.94,0,7.4899,34,8.29,comp258,28.697,0
n1cccc(c1N)O[C@H](C)c1cc(ccc1n1nccn1)F,19,133.5057,136.21,0,7.324,35,7.99,comp258,14.4632,0
n1cccc(c1N)O[C@H](C)c1cc(ccc1n1nccn1)F,20,133.4056,136.59,0,7.2493,36,7.95,comp258,14.3222,0
c1(cnc2c(c1OC)ccn2C)N(=O)=O,2,141.9713,143.48,0,8.5996,16,8.69,comp338,25.9508,0
c1(cnc2c(c1OC)ccn2C)N(=O)=O,9,99.9013,101.82,1,6.5172,20,7.23,comp338,0.0,1
c1(cnc2c(c1OC)ccn2C)N(=O)=O,10,127.94,130.42,0,6.8983,21,7.21,comp338,10.4655,0
n1c(cc(nc1)N1CCC(CC1)C(=O)OCC)Oc1cc(nn1C)C(F)(F)F,3,84.5606,90.31,1,5.8126,29,7.02,comp29,0.0,1
n1c(cc(nc1)N1CCC(CC1)C(=O)OCC)Oc1cc(nn1C)C(F)(F)F,6,156.8111,156.64,0,8.0651,30,8.56,comp29,48.0679,0
n1c(cc(nc1)N1CCC(CC1)C(=O)OCC)Oc1cc(nn1C)C(F)(F)F,20,93.2682,93.44,0,7.0136,45,7.33,comp29,13.1902,0
c1(ccc2c(n1)cc[nH]2)c1c(cccc1)F,2,118.179,116.95,0,7.676,17,7.84,comp310,19.0951,0
c1(ccc2c(n1)cc[nH]2)c1c(cccc1)F,3,115.251,117.54,0,7.3003,18,7.82,comp310,25.423000000000002,0
c1(ccc2c(n1)cc[nH]2)c1c(cccc1)F,7,106.0081,102.31,1,6.6829,19,7.19,comp310,0.0,1
c1(ccc2c(n1)cc[nH]2)c1c(cccc1)F,8,124.7171,127.97,0,7.001,20,7.77,comp310,18.2684,0
c1(ccc2c(n1)cc[nH]2)c1c(cccc1)F,12,114.8229,115.93,0,6.9232,22,7.03,comp310,31.8502,0
c1(ccc2c(n1)cc[nH]2)c1c(cccc1)F,13,127.9672,130.81,0,7.0808,23,7.42,comp310,36.7652,0
c1(ccc2c(n1)cc[nH]2)c1c(cccc1)F,14,122.8674,123.87,0,7.0335,24,7.27,comp310,30.9038,0
c1(ccc2c(n1)cc[nH]2)c1c(cccc1)F,15,132.4595,129.53,0,8.1844,25,8.24,comp310,37.0421,0
n1ccc2c(c1N)oc(c2)c1csc2c1ccnc2,2,141.8621,144.46,0,7.7466,20,7.99,comp272,28.4481,0
n1ccc2c(c1N)oc(c2)c1csc2c1ccnc2,3,105.2038,105.4,1,6.6806,21,7.1,comp272,0.0,1
n1ccc2c(c1N)oc(c2)c1csc2c1ccnc2,10,102.9773,99.23,0,6.6337,24,7.12,comp272,11.5608,0
n1ccc2c(c1N)oc(c2)c1csc2c1ccnc2,12,131.0379,125.14,0,7.5043,25,7.17,comp272,27.526,0
n1ccc2c(c1N)oc(c2)c1csc2c1ccnc2,16,117.465,116.02,0,8.2875,26,7.66,comp272,24.4557,0
n1ccc2c(c1N)oc(c2)c1csc2c1ccnc2,17,143.9735,148.07,0,8.4321,27,8.34,comp272,32.0014,0
n1ccc2c(c1N)oc(c2)c1csc2c1ccnc2,19,143.8958,144.57,0,8.8096,28,8.54,comp272,33.2164,0
c1cc(c2c(n1)ccn2CCOC)OC,1,143.6852,144.5,0,8.0561,16,8.07,comp311,27.019000000000002,0
c1cc(c2c(n1)ccn2CCOC)OC,2,94.9309,104.64,0,6.1179,17,6.74,comp311,10.5346,0
c1cc(c2c(n1)ccn2CCOC)OC,7,104.6015,102.97,1,6.3984,18,6.94,comp311,0.0,1
c1cc(c2c(n1)ccn2CCOC)OC,8,128.5804,129.26,0,6.7601,19,7.19,comp311,17.4281,0
c1nc(c2c(c1)ccn2c1ccccc1)Cl,1,137.6354,140.77,0,7.8049,17,8.17,comp329,20.3184,0
c1nc(c2c(c1)ccn2c1ccccc1)Cl,6,113.4963,114.39,0,7.1502,18,7.59,comp329,16.2172,0
c1nc(c2c(c1)ccn2c1ccccc1)Cl,7,102.4677,104.71,1,6.3923,19,6.94,comp329,0.0,1
c1nc(c2c(c1)ccn2c1ccccc1)Cl,8,132.5744,126.89,0,6.9112,20,7.63,comp329,17.5983,0
c1nc(c2c(c1)ccn2c1ccccc1)Cl,11,125.8131,124.66,0,7.306,21,7.61,comp329,24.9111,0
c1nc(c2c(c1)ccn2c1ccccc1)Cl,12,127.9765,130.07,0,7.32,22,7.52,comp329,22.5516,0
c1nc(c2c(c1)ccn2c1ccccc1)Cl,13,127.3962,127.92,0,7.2937,23,7.38,comp329,22.9075,0
c1nc(c2c(c1)ccn2c1ccccc1)Cl,14,127.6087,129.03,0,7.2971,24,7.61,comp329,22.541999999999998,0
c1nc(c2c(c1)ccn2c1ccccc1)Cl,15,130.1804,123.55,0,7.2205,25,7.71,comp329,24.8834,0
c1nc(c2c(c1)ccn2c1ccc(nc1)SC)Cl,1,137.8262,140.96,0,7.8062,19,8.2,comp331,19.5037,0
c1nc(c2c(c1)ccn2c1ccc(nc1)SC)Cl,6,113.7241,114.36,0,7.1663,20,7.61,comp331,15.523,0
c1nc(c2c(c1)ccn2c1ccc(nc1)SC)Cl,7,102.734,105.78,1,6.3951,21,6.98,comp331,0.0,1
c1nc(c2c(c1)ccn2c1ccc(nc1)SC)Cl,8,132.4312,126.38,0,6.8598,22,7.83,comp331,17.072,0
c1nc(c2c(c1)ccn2c1ccc(nc1)SC)Cl,11,135.6377,130.23,0,7.2093,23,7.69,comp331,29.9128,0
c1nc(c2c(c1)ccn2c1ccc(nc1)SC)Cl,12,119.0483,120.61,0,7.0338,24,7.48,comp331,27.1646,0
c1nc(c2c(c1)ccn2c1ccc(nc1)SC)Cl,15,145.8735,145.3,0,8.2038,25,8.47,comp331,28.9835,0
c1(ccc2c(n1)cc[nH]2)/N=C/N(C)C,2,114.9186,114.03,0,6.7113,15,7.57,comp306,17.5323,0
c1(ccc2c(n1)cc[nH]2)/N=C/N(C)C,3,117.0399,121.39,0,7.0823,16,7.68,comp306,25.682,0
c1(ccc2c(n1)cc[nH]2)/N=C/N(C)C,7,104.2786,102.83,1,6.3638,17,6.81,comp306,0.0,1
c1(ccc2c(n1)cc[nH]2)/N=C/N(C)C,8,122.8849,128.28,0,6.8007,18,7.71,comp306,17.4596,0
c1nc(c2c(c1)ccn2c1ccc(cc1)OC)Cl,1,137.2634,140.69,0,7.7581,19,8.16,comp332,20.2764,0
c1nc(c2c(c1)ccn2c1ccc(cc1)OC)Cl,6,113.4894,114.35,0,7.1057,20,7.58,comp332,16.1821,0
c1nc(c2c(c1)ccn2c1ccc(cc1)OC)Cl,7,101.7062,104.9,1,6.3382,21,6.91,comp332,0.0,1
c1nc(c2c(c1)ccn2c1ccc(cc1)OC)Cl,8,132.6438,126.59,0,6.8623,22,7.58,comp332,17.424,0
c1nc(c2c(c1)ccn2c1ccc(cc1)OC)Cl,11,131.1245,126.52,0,7.1706,23,7.58,comp332,27.8993,0
c1nc(c2c(c1)ccn2c1ccc(cc1)OC)Cl,12,106.6558,114.48,0,6.598,24,7.05,comp332,16.2132,0
c1nc(c2c(c1)ccn2c1ccc(cc1)OC)Cl,14,117.0642,114.48,0,6.9507,25,7.05,comp332,16.2133,0
c1nc(c2c(c1)ccn2c1ccc(cc1)OC)Cl,15,128.3981,126.52,0,7.1682,26,7.58,comp332,28.2861,0
c1nc(c2c(c1)c(c([nH]2)C)C(=O)OCC)OC,1,138.2227,137.49,0,7.6506,18,8.07,comp316,10.6929,0
c1nc(c2c(c1)c(c([nH]2)C)C(=O)OCC)OC,6,110.7986,110.36,1,7.7317,19,7.72,comp316,0.0,1
c1(cnc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)F,2,131.4363,130.07,0,7.914,21,7.88,comp336,20.0385,0
c1(cnc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)F,6,113.2879,112.82,0,7.063,22,7.39,comp336,20.1505,0
c1(cnc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)F,7,102.0324,105.43,1,6.1547,23,6.56,comp336,0.0,1
c1(cnc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)F,8,127.9843,124.93,0,7.4779,24,7.76,comp336,8.5789,0
c1(cnc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)F,14,126.9524,128.09,0,7.5436,25,7.56,comp336,23.934,0
c1(cnc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)F,15,127.5101,129.29,0,6.9698,26,7.24,comp336,12.5317,0
c1(cnc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)F,17,127.6181,129.29,0,7.1315,27,7.24,comp336,13.1601,0
c1(cnc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)F,18,132.1352,128.09,0,8.5242,28,7.56,comp336,23.802,0
c1c(cc2n(c1c1cccc3n1c(cn3)N(=O)=O)ccn2)NC(=O)C,1,102.3684,114.39,0,8.2188,26,8.26,comp177,24.6764,0
c1c(cc2n(c1c1cccc3n1c(cn3)N(=O)=O)ccn2)NC(=O)C,3,102.7174,102.21,0,6.6421,27,7.21,comp177,8.1716,0
c1c(cc2n(c1c1cccc3n1c(cn3)N(=O)=O)ccn2)NC(=O)C,8,116.8893,124.22,0,7.2254,28,7.25,comp177,32.2496,0
c1c(cc2n(c1c1cccc3n1c(cn3)N(=O)=O)ccn2)NC(=O)C,9,127.1388,127.15,0,7.2999,29,7.75,comp177,27.7926,0
c1c(cc2n(c1c1cccc3n1c(cn3)N(=O)=O)ccn2)NC(=O)C,10,119.7607,121.42,0,7.6011,30,7.98,comp177,27.6485,0
c1c(cc2n(c1c1cccc3n1c(cn3)N(=O)=O)ccn2)NC(=O)C,14,140.0995,129.17,0,8.0607,31,7.97,comp177,33.8689,0
c1c(cc2n(c1c1cccc3n1c(cn3)N(=O)=O)ccn2)NC(=O)C,19,107.6316,115.41,1,7.3461,32,7.33,comp177,0.0,1
c1c(cc2n(c1c1cccc3n1c(cn3)N(=O)=O)ccn2)NC(=O)C,20,136.0773,132.13,0,7.4115,33,7.35,comp177,17.5127,0
c1ccc2c(n1)ccn2c1ccc(cc1)OC,1,143.1847,144.47,0,8.2866,18,8.21,comp314,23.499000000000002,0
c1ccc2c(n1)ccn2c1ccc(cc1)OC,2,115.3507,118.24,0,6.834,19,7.37,comp314,15.3636,0
c1ccc2c(n1)ccn2c1ccc(cc1)OC,3,114.9768,118.74,0,7.5015,20,7.93,comp314,23.0834,0
c1ccc2c(n1)ccn2c1ccc(cc1)OC,7,106.5689,103.9,1,6.6607,21,7.17,comp314,0.0,1
c1ccc2c(n1)ccn2c1ccc(cc1)OC,8,128.3466,128.37,0,7.0995,22,7.81,comp314,14.8736,0
c1ccc2c(n1)ccn2c1ccc(cc1)OC,11,125.0071,123.75,0,7.3923,23,7.64,comp314,21.4542,0
c1ccc2c(n1)ccn2c1ccc(cc1)OC,12,118.0878,113.45,0,7.0125,24,6.99,comp314,15.302,0
c1ccc2c(n1)ccn2c1ccc(cc1)OC,14,108.3225,113.45,0,6.649,25,6.99,comp314,16.6271,0
c1ccc2c(n1)ccn2c1ccc(cc1)OC,15,124.2537,123.75,0,7.155,26,7.64,comp314,22.8301,0
c1cnc(c(n1)N1CCN(CC1)C(=O)OC(C)(C)C)Oc1ccc(cc1)OC,1,134.6226,137.26,0,7.4781,29,7.94,comp199,13.9271,0
c1cnc(c(n1)N1CCN(CC1)C(=O)OC(C)(C)C)Oc1ccc(cc1)OC,2,128.3744,134.95,1,7.0397,30,8.06,comp199,0.0,1
c1cnc(c(n1)N1CCN(CC1)C(=O)OC(C)(C)C)Oc1ccc(cc1)OC,22,124.4944,120.65,0,6.9501,48,7.05,comp199,12.1549,0
c1cnc(c(n1)N1CCN(CC1)C(=O)OC(C)(C)C)Oc1ccc(cc1)OC,23,117.365,112.55,0,6.8571,49,6.71,comp199,3.6544,0
c1cnc(c(n1)N1CCN(CC1)C(=O)OC(C)(C)C)Oc1ccc(cc1)OC,25,106.8027,113.8,0,6.4493,50,6.81,comp199,3.7939,0
c1cnc(c(n1)N1CCN(CC1)C(=O)OC(C)(C)C)Oc1ccc(cc1)OC,26,120.8814,120.59,0,6.8519,51,7.06,comp199,14.3949,0
n1ccc2c(c1N)oc(c2)c1cccc2c1cnnc2,2,142.05,144.09,0,7.7889,21,7.98,comp268,28.359,0
n1ccc2c(c1N)oc(c2)c1cccc2c1cnnc2,3,104.8895,105.49,1,6.7149,22,7.22,comp268,0.0,1
n1ccc2c(c1N)oc(c2)c1cccc2c1cnnc2,10,106.1206,103.29,0,6.7393,25,7.05,comp268,15.1701,0
n1ccc2c(c1N)oc(c2)c1cccc2c1cnnc2,12,130.8827,129.83,0,7.8781,26,7.7,comp268,33.5103,0
n1ccc2c(c1N)oc(c2)c1cccc2c1cnnc2,13,129.6497,131.52,0,7.6426,27,7.76,comp268,28.2329,0
n1ccc2c(c1N)oc(c2)c1cccc2c1cnnc2,14,126.9883,128.03,0,7.6815,28,7.77,comp268,29.3648,0
n1ccc2c(c1N)oc(c2)c1cccc2c1cnnc2,17,147.1386,149.47,0,10.0647,29,9.32,comp268,33.4906,0
n1ccc2c(c1N)oc(c2)c1cccc2c1cnnc2,20,148.0994,151.86,0,9.2184,30,8.83,comp268,35.7522,0
c1(c(c(cc(c1)N)C)Cc1nc(c(cc1)OCOC)C1CCCCC1)C,4,112.1826,113.85,1,6.2145,27,6.45,comp583,1.2377,1
c1(c(c(cc(c1)N)C)Cc1nc(c(cc1)OCOC)C1CCCCC1)C,6,111.9186,113.95,1,6.2653,28,6.57,comp583,0.0,1
c1(c(c(cc(c1)N)C)Cc1nc(c(cc1)OCOC)C1CCCCC1)C,14,117.5854,121.51,0,6.6433,36,6.97,comp583,26.7524,0
c1(c(c(cc(c1)N)C)Cc1nc(c(cc1)OCOC)C1CCCCC1)C,15,115.7852,123.06,0,6.0475,37,7.04,comp583,27.8576,0
c1(cnc2c(c1)[nH]c(c2)c1ccnc(c1)NC(=O)C)C#N,2,147.0468,149.28,0,8.4585,22,8.44,comp303,23.0565,0
c1(cnc2c(c1)[nH]c(c2)c1ccnc(c1)NC(=O)C)C#N,6,120.0213,123.41,0,7.4648,23,7.89,comp303,21.29,0
c1(cnc2c(c1)[nH]c(c2)c1ccnc(c1)NC(=O)C)C#N,9,105.9608,102.46,1,6.9754,25,7.2,comp303,0.0,1
c1(cnc2c(c1)[nH]c(c2)c1ccnc(c1)NC(=O)C)C#N,11,113.7891,115.97,0,7.0315,26,7.46,comp303,11.2656,0
c1(cnc2c(c1)[nH]c(c2)c1ccnc(c1)NC(=O)C)C#N,12,149.2137,148.58,0,8.1215,27,8.16,comp303,32.2672,0
c1(cnc2c(c1)[nH]c(c2)c1ccnc(c1)NC(=O)C)C#N,15,101.7437,106.67,0,6.1341,28,9.05,comp303,10.6967,0
c1cnc2c(c1c1nc(=O)c3c([nH]1)cncc3C1CC1)cc[nH]2,1,117.7495,114.23,0,7.9443,24,7.83,comp343,30.0,0
c1cnc2c(c1c1nc(=O)c3c([nH]1)cncc3C1CC1)cc[nH]2,2,144.2237,144.35,0,8.3139,25,8.06,comp343,23.3581,0
c1cnc2c(c1c1nc(=O)c3c([nH]1)cncc3C1CC1)cc[nH]2,14,135.209,137.79,0,8.1997,27,8.26,comp343,27.3077,0
c1cnc2c(c1c1nc(=O)c3c([nH]1)cncc3C1CC1)cc[nH]2,16,146.1109,148.23,0,8.2826,28,8.11,comp343,27.8608,0
c1cnc2c(c1c1nc(=O)c3c([nH]1)cncc3C1CC1)cc[nH]2,21,97.0065,102.28,1,6.5355,34,7.49,comp343,0.0,1
c1cnc2c(c1c1nc(=O)c3c([nH]1)cncc3C1CC1)cc[nH]2,22,125.0756,127.12,0,7.1613,35,7.54,comp343,15.7466,0
c1(cnc2c(c1)cc[nH]2)N1CC(C1)NC(=O)OC(C)(C)C,2,130.2519,132.06,0,7.4512,22,8.01,comp339,23.0147,0
c1(cnc2c(c1)cc[nH]2)N1CC(C1)NC(=O)OC(C)(C)C,6,107.7366,109.53,0,6.6013,23,7.65,comp339,11.5205,0
c1(cnc2c(c1)cc[nH]2)N1CC(C1)NC(=O)OC(C)(C)C,7,99.3766,101.69,1,6.1382,24,6.67,comp339,0.0,1
c1(cnc2c(c1)cc[nH]2)N1CC(C1)NC(=O)OC(C)(C)C,8,122.4278,123.91,0,6.8054,25,7.44,comp339,16.7223,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,1,123.1351,124.01,0,7.0148,23,7.14,comp433,22.4868,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,2,121.6282,122.95,0,6.9529,24,7.11,comp433,17.834,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,3,120.4348,120.93,0,7.0817,25,7.36,comp433,21.6433,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,6,110.21,110.62,0,7.2581,26,7.38,comp433,18.038,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,9,106.1547,104.95,1,5.7692,27,5.97,comp433,13.2792,1
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,12,130.6126,128.88,0,7.1698,28,7.24,comp433,24.7519,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,13,127.4041,128.6,0,7.2303,29,7.41,comp433,27.638,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,14,127.3252,127.76,0,7.3149,30,7.47,comp433,24.0851,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,15,126.7782,125.63,0,8.0429,31,7.83,comp433,27.7369,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,17,129.8329,131.42,0,7.0507,32,7.26,comp433,24.7314,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,18,117.0163,118.07,0,6.7682,33,6.87,comp433,0.0347,1
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,19,128.9028,129.78,0,7.0978,34,7.32,comp433,24.1399,0
c1ccc2c(c1)oc(c2)c1c(cccc1)c1ccccc1N,20,113.079,115.28,0,6.4001,35,7.16,comp433,0.0,1
c1cc(ccc1)COc1c(cnc2c1[nH]cc2)C1CC1,1,128.0943,128.63,0,7.3674,21,7.36,comp300,22.0329,0
c1cc(ccc1)COc1c(cnc2c1[nH]cc2)C1CC1,2,128.7518,127.8,0,7.5491,22,7.22,comp300,27.1839,0
c1cc(ccc1)COc1c(cnc2c1[nH]cc2)C1CC1,4,130.5055,127.86,0,6.1794,23,7.26,comp300,27.1187,0
c1cc(ccc1)COc1c(cnc2c1[nH]cc2)C1CC1,5,128.7027,128.64,0,6.7088,24,7.37,comp300,21.7367,0
c1cc(ccc1)COc1c(cnc2c1[nH]cc2)C1CC1,6,128.3689,128.07,0,7.1501,25,7.27,comp300,23.0981,0
c1cc(ccc1)COc1c(cnc2c1[nH]cc2)C1CC1,11,148.3249,147.34,0,8.2869,28,8.13,comp300,28.3879,0
c1cc(ccc1)COc1c(cnc2c1[nH]cc2)C1CC1,16,124.77600000000001,126.68,0,6.3202,30,7.19,comp300,17.7971,0
c1cc(ccc1)COc1c(cnc2c1[nH]cc2)C1CC1,17,104.3699,103.99,1,6.2545,31,6.78,comp300,0.0,1
C1CN(CCCN(C1)c1ncc(cc1)OC=C)C(=O)OC(C)(C)C,11,138.8637,137.47,1,7.8615,37,7.74,comp254,15.0978,1
C1CN(CCCN(C1)c1ncc(cc1)OC=C)C(=O)OC(C)(C)C,13,124.235,124.93,0,6.8411,38,6.91,comp254,20.5698,0
C1CN(CCCN(C1)c1ncc(cc1)OC=C)C(=O)OC(C)(C)C,14,103.4383,109.43,0,6.1374,39,6.79,comp254,0.0,0
c1c(cc2c(n1)cc(n2c1ccc(cc1)C#N)C)C(F)F,1,142.1049,141.58,0,8.1361,22,8.22,comp304,26.5472,0
c1c(cc2c(n1)cc(n2c1ccc(cc1)C#N)C)C(F)F,3,113.009,115.73,0,7.6119,23,7.67,comp304,26.1032,0
c1c(cc2c(n1)cc(n2c1ccc(cc1)C#N)C)C(F)F,7,107.2978,104.19,1,6.5596,24,7.05,comp304,0.0,1
c1c(cc2c(n1)cc(n2c1ccc(cc1)C#N)C)C(F)F,11,126.3866,125.32,0,7.4049,25,7.76,comp304,22.846,0
c1c(cc2c(n1)cc(n2c1ccc(cc1)C#N)C)C(F)F,12,133.8768,133.92,0,7.6435,26,7.93,comp304,27.7221,0
c1c(cc2c(n1)cc(n2c1ccc(cc1)C#N)C)C(F)F,14,133.5792,133.97,0,7.6273,27,7.86,comp304,27.5975,0
c1c(cc2c(n1)cc(n2c1ccc(cc1)C#N)C)C(F)F,15,125.9611,124.94,0,7.211,28,7.58,comp304,22.8461,0
C1(O[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)C2=O)c1occc1)NC(=O)C=C)OC(=O)OC)(C)C,13,140.3709,142.95,1,7.0277,33,7.34,comp451,2.8394,1
C1(O[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)C2=O)c1occc1)NC(=O)C=C)OC(=O)OC)(C)C,14,110.59700000000001,110.91,0,6.11,34,6.35,comp451,0.0,0
C1(O[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)C2=O)c1occc1)NC(=O)C=C)OC(=O)OC)(C)C,15,111.557,109.47,0,6.599,35,6.13,comp451,9.9192,0
c1c(cc2c(n1)ccn2CC1(CCC(CC1)(F)F)F)c1n(nnc1C)C,1,144.2797,143.7,0,8.3921,27,7.52,comp309,25.9078,0
c1c(cc2c(n1)ccn2CC1(CCC(CC1)(F)F)F)c1n(nnc1C)C,3,115.979,117.03,0,7.4743,28,7.41,comp309,26.7685,0
c1c(cc2c(n1)ccn2CC1(CCC(CC1)(F)F)F)c1n(nnc1C)C,7,105.7391,104.22,1,6.6432,29,7.28,comp309,0.0,1
c1c(cc2c(n1)ccn2CC1(CCC(CC1)(F)F)F)c1n(nnc1C)C,8,130.3714,131.12,0,6.8062,30,7.36,comp309,17.4246,0
c1(cc(c2c(n1)cc([nH]2)C)NCc1c(cccc1C)C)C(=O)N(C)C,2,101.1408,106.11,0,7.231,26,7.79,comp313,7.6857,0
c1(cc(c2c(n1)cc([nH]2)C)NCc1c(cccc1C)C)C(=O)N(C)C,7,105.375,100.98,1,6.2128,27,6.29,comp313,0.0,1
c1(cc(c2c(n1)cc([nH]2)C)NCc1c(cccc1C)C)C(=O)N(C)C,15,127.4976,127.44,0,6.9526,35,7.08,comp313,23.1846,0
c1(cc(c2c(n1)cc([nH]2)C)NCc1c(cccc1C)C)C(=O)N(C)C,16,127.7337,128.01,0,7.0599,36,7.12,comp313,27.8545,0
c1(cc(c2c(n1)cc([nH]2)C)NCc1c(cccc1C)C)C(=O)N(C)C,17,127.5589,127.44,0,6.9744,37,7.08,comp313,23.2038,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,1,128.7179,129.91,0,6.681,32,7.21,comp173,0.8741,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,2,112.0136,113.47,1,5.9175,33,7.1,comp173,0.0,1
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,12,131.6917,130.65,0,7.4027,36,6.7,comp173,13.8833,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,13,126.6,126.45,0,7.462000000000001,37,7.22,comp173,15.6904,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,15,126.6968,125.88,0,7.4498,38,7.37,comp173,15.8563,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,16,132.6619,131.03,0,7.0833,39,7.2,comp173,15.7802,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,18,154.028,153.67,0,8.6584,40,8.18,comp173,30.8919,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,20,158.0997,157.03,0,8.9357,41,8.93,comp173,32.7487,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,22,153.8864,153.66,0,8.6311,42,8.18,comp173,30.8358,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,25,118.1431,120.16,0,8.5964,46,8.2,comp173,20.1667,0
c1cn2c(n1)N(C(=O)[C@]2(Cc1ccc(cc1)c1cncnc1)C)c1cc(cc(c1)Cl)Cl,27,125.1989,126.3,0,6.9985,47,7.2,comp173,20.4328,0
